REVEAL__blur_euclidean,LRP__blur_euclidean,Same_Classification__blur,REVEAL__gausian_small_euclidean,LRP__gausian_small_euclidean,Same_Classification__gausian_small,REVEAL__gausian_big_euclidean,LRP__gausian_big_euclidean,Same_Classification__gausian_big
,,,0.0003467300328432,0.001525971049181,True,,,
,,,,,,0.0088435462486594,0.0105937122102305,False
0.003645494789829,0.0061243712326379,False,,,,,,
,,,0.00216397728481,0.0055818251480347,False,,,
,,,,,,0.0076619162729613,0.0087098587656924,False
0.0012489737428632,0.0027375617742318,True,,,,,,
,,,0.0008357409663317,0.0020207644472502,True,,,
,,,,,,0.0019043397733119,0.0096034967925997,False
0.0096473737735686,0.002800286826538,True,,,,,,
,,,0.007627398357139,0.002700652311284,True,,,
,,,,,,0.0187806324567906,0.0104639337085033,False
0.0031640490070953,0.0036341076741284,False,,,,,,
,,,0.0021924729498168,0.0032148619895707,False,,,
,,,,,,0.0106346591894606,0.0062980469288469,False
0.001513214423188,0.0047009350212344,False,,,,,,
,,,0.0010542056218033,0.0043853837169431,False,,,
,,,,,,0.0034888620880275,0.0082930616784064,False
0.0054707453848055,0.0028163765518077,False,,,,,,
,,,0.0048356668076059,0.0023669734880156,False,,,
,,,,,,0.0124298483568426,0.0082855022939269,False
0.0026449872554042,0.0017550460452631,True,,,,,,
,,,0.0008450813933586,0.0010351916380341,False,,,
,,,,,,0.0043522372855406,0.0066244382956826,False
0.0001537833115317,0.0011586966680216,True,,,,,,
,,,0.000529401493275,0.0009091226129026,True,,,
,,,,,,0.0015086228914226,0.0067173737286632,False
0.0152430327014552,0.0046999811750128,False,,,,,,
,,,0.0142148709611257,0.0041511922511115,False,,,
,,,,,,0.0380736619570253,0.0110746150743373,False
0.0032931126610141,0.0058764984387414,False,,,,,,
,,,0.0032325682637411,0.0045521138910466,True,,,
,,,,,,0.0051501374920111,0.0085060931368586,False
0.0008945147304701,0.0019448713357127,True,,,,,,
,,,0.0013281763115164,0.0011899459133165,True,,,
,,,,,,0.0036326216581742,0.0101449259234823,False
0.001601658574356,0.0037049832104368,False,,,,,,
,,,0.0015673194631458,0.0034036240565672,False,,,
,,,,,,0.0018913157983684,0.0070840946160819,False
0.003848348084685,0.0049344433204319,False,,,,,,
,,,0.0039582274798189,0.0043877385147214,False,,,
,,,,,,0.0034017830616334,0.0099944651279336,False
0.000644755331044,0.0030257160233753,True,,,,,,
,,,0.000327565936813,0.002906988185925,True,,,
,,,,,,0.0029238042457254564,0.007072275167435168,False
